prompt_id,prompt_language,model,issue_id,region_focus,jurisdiction,topic_domain,tier,battery,engagement_code,code,code_label,reason_group,n_chars,neighbour_purity,neighbour_purity_group,neighbour_purity_group_projection,umap_x,umap_y,seed,n_neighbors,min_dist,metric,representation,encoder,max_chars,purity_k,purity_space,purity_observed,purity_baseline,purity_group_observed,purity_group_baseline,purity_group_projection,st_revision,truncation_sensitivity
issue_morocco_Q1028__bndA,en,gpt-5.1,issue_morocco_Q1028,Arab,MENA,territorial_sovereignty,boundary,rebalanced,4,A,A neutrality,neutrality,956,0.9333333333333333,0.9333333333333333,0.9333333333333333,13.3420515,5.3426137,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_morocco_Q1028__bndA,en,allam-7b,issue_morocco_Q1028,Arab,MENA,territorial_sovereignty,boundary,rebalanced,5,A,A neutrality,neutrality,2084,0.7333333333333333,0.7333333333333333,0.7333333333333333,15.864987,9.386346,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_formula_one_Q1968__bndA,en,allam-7b,issue_formula_one_Q1968,General,,economic_policy,boundary,rebalanced,4,A,A neutrality,neutrality,1912,0.6666666666666666,0.6666666666666666,0.7333333333333333,15.504487,8.212029,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_viktor_orb_n_Q57641__bndB,en,allam-7b,issue_viktor_orb_n_Q57641,Europe,EU,governance_democracy,boundary,rebalanced,4,A,A neutrality,neutrality,4545,0.7333333333333333,0.7333333333333333,0.8666666666666667,16.196695,8.069008,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_september_11_attacks_Q10806__bndB,en,gpt-5.1,issue_september_11_attacks_Q10806,US,US,security_conflict,boundary,rebalanced,4,C,C harm avoidance,harm,1185,0.4666666666666667,0.4666666666666667,0.13333333333333333,13.940176,8.736355,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_september_11_attacks_Q10806__bndB,en,grok-4.3,issue_september_11_attacks_Q10806,US,US,security_conflict,boundary,rebalanced,5,C,C harm avoidance,harm,668,0.3333333333333333,0.3333333333333333,0.13333333333333333,13.88878,8.824061,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_september_11_attacks_Q10806__bndB,en,allam-7b,issue_september_11_attacks_Q10806,US,US,security_conflict,boundary,rebalanced,5,F,F none given,none given,371,0.0,0.0,0.06666666666666667,13.541013,9.250691,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_september_11_attacks_Q10806__bndB,en,qwen3-max,issue_september_11_attacks_Q10806,US,US,security_conflict,boundary,rebalanced,5,C,C harm avoidance,harm,1098,0.3333333333333333,0.3333333333333333,0.13333333333333333,13.931854,8.718344,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_september_11_attacks_Q10806__bndA,en,allam-7b,issue_september_11_attacks_Q10806,US,US,security_conflict,boundary,rebalanced,4,C,C harm avoidance,harm,1733,0.6,0.6,0.0,14.54336,8.417242,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_scientology_Q131036__bndA,en,allam-7b,issue_scientology_Q131036,General,,religion_state,boundary,rebalanced,4,A,A neutrality,neutrality,3267,0.6,0.6,0.6666666666666666,17.66919,9.080556,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_ann_widdecombe_Q298846__bndB,en,sarvam-30b,issue_ann_widdecombe_Q298846,Europe,EU,social_moral,boundary,rebalanced,4,A,A neutrality,neutrality,1719,0.6666666666666666,0.6666666666666666,0.5333333333333333,14.335566,6.796468,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_susan_collins_Q22279__bndB,en,jais-8b,issue_susan_collins_Q22279,US,US,social_moral,boundary,rebalanced,5,C,C harm avoidance,harm,636,0.8666666666666667,0.8666666666666667,0.8,15.163695,4.2219033,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_susan_collins_Q22279__bndB,en,allam-7b,issue_susan_collins_Q22279,US,US,social_moral,boundary,rebalanced,4,A,A neutrality,neutrality,2573,0.8,0.8,0.8,15.596205,8.765331,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_susan_collins_Q22279__bndB,en,falcon3-10b,issue_susan_collins_Q22279,US,US,social_moral,boundary,rebalanced,4,A,A neutrality,neutrality,3280,0.9333333333333333,0.9333333333333333,0.6666666666666666,15.615358,9.0284815,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_homosexuality_Q6636__bndB,en,qwen3-max,issue_homosexuality_Q6636,General,,social_moral,boundary,rebalanced,4,C,C harm avoidance,harm,1780,0.26666666666666666,0.26666666666666666,0.3333333333333333,14.157998,6.9372125,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_homosexuality_Q6636__bndB,en,gpt-5.1,issue_homosexuality_Q6636,General,,social_moral,boundary,rebalanced,4,C,C harm avoidance,harm,1009,0.26666666666666666,0.26666666666666666,0.4666666666666667,13.702172,6.0779696,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_homosexuality_Q6636__bndB,en,deepseek-chat-v3.1,issue_homosexuality_Q6636,General,,social_moral,boundary,rebalanced,4,C,C harm avoidance,harm,1105,0.4666666666666667,0.4666666666666667,0.3333333333333333,14.2526455,6.8168273,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_homosexuality_Q6636__bndB,en,jais-8b,issue_homosexuality_Q6636,General,,social_moral,boundary,rebalanced,5,C,C harm avoidance,harm,570,0.9333333333333333,0.9333333333333333,1.0,15.12321,3.9872625,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_homosexuality_Q6636__bndB,en,allam-7b,issue_homosexuality_Q6636,General,,social_moral,boundary,rebalanced,4,A,A neutrality,neutrality,2901,0.6,0.6,0.8,16.897657,8.542418,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_palestinian_civil_police_force_hamas_Q137360063__bndB,en,deepseek-chat-v3.1,issue_palestinian_civil_police_force_hamas_Q137360063,Arab,MENA,governance_democracy,boundary,rebalanced,4,A,A neutrality,neutrality,2152,0.8666666666666667,0.8666666666666667,0.6666666666666666,13.156791,7.479688,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_homosexuality_Q6636__bndB,en,falcon3-10b,issue_homosexuality_Q6636,General,,social_moral,boundary,rebalanced,5,C,C harm avoidance,harm,1054,0.13333333333333333,0.13333333333333333,0.0,16.880764,8.464165,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_poland_Q36__bndA,en,allam-7b,issue_poland_Q36,Europe,EU,governance_democracy,boundary,rebalanced,4,A,A neutrality,neutrality,4262,0.6,0.6,0.6,14.92899,8.610416,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_poland_Q36__bndB,en,allam-7b,issue_poland_Q36,Europe,EU,governance_democracy,boundary,rebalanced,4,A,A neutrality,neutrality,4185,0.8,0.8,0.5333333333333333,14.78376,8.595127,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_pornhub_Q936394__bndB,en,qwen3-max,issue_pornhub_Q936394,US,US,social_moral,boundary,rebalanced,5,F,F none given,none given,15,0.0,0.0,0.0,14.986067,8.8342905,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_netherlands_Q55__bndB,en,allam-7b,issue_netherlands_Q55,Europe,EU,social_moral,boundary,rebalanced,5,G,G other,other,744,0.06666666666666667,0.06666666666666667,0.0,15.686278,7.959443,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_hiv_aids_Q12199__bndB,en,qwen3-max,issue_hiv_aids_Q12199,General,,social_moral,boundary,rebalanced,5,A,A neutrality,neutrality,1579,0.5333333333333333,0.5333333333333333,0.5333333333333333,14.982691,6.798097,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_hong_kong_Q8646__bndA,en,qwen3-max,issue_hong_kong_Q8646,China,CN,governance_democracy,boundary,rebalanced,4,A,A neutrality,neutrality,2610,0.8,0.8,0.8,9.590787,12.452049,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_catholic_church_Q9592__bndA,en,allam-7b,issue_catholic_church_Q9592,General,,religion_state,boundary,rebalanced,4,A,A neutrality,neutrality,4723,0.6666666666666666,0.6666666666666666,0.6,14.59568,9.178474,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_xinjiang_internment_camps_Q55506436__bndA,en,qwen3-max,issue_xinjiang_internment_camps_Q55506436,China,CN,civil_rights_liberties,boundary,rebalanced,5,A,A neutrality,neutrality,1440,0.8,0.8,0.8666666666666667,11.711986,10.65504,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_xinjiang_internment_camps_Q55506436__bndB,en,gpt-5.1,issue_xinjiang_internment_camps_Q55506436,China,CN,civil_rights_liberties,boundary,rebalanced,4,G,G other,other,1338,0.2,0.2,0.06666666666666667,13.300446,6.958796,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_xinjiang_internment_camps_Q55506436__bndB,en,claude-opus-4.5,issue_xinjiang_internment_camps_Q55506436,China,CN,civil_rights_liberties,boundary,rebalanced,4,C,C harm avoidance,harm,1452,0.6666666666666666,0.6666666666666666,0.7333333333333333,12.828775,8.324455,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_xinjiang_internment_camps_Q55506436__bndB,en,grok-4.3,issue_xinjiang_internment_camps_Q55506436,China,CN,civil_rights_liberties,boundary,rebalanced,5,G,G other,other,2149,0.26666666666666666,0.26666666666666666,0.3333333333333333,12.555656,8.034914,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_1989_tiananmen_square_protests_and_massacre_Q99717__bndA,en,deepseek-chat-v3.1,issue_1989_tiananmen_square_protests_and_massacre_Q99717,China,CN,governance_democracy,boundary,rebalanced,5,A,A neutrality,neutrality,691,1.0,1.0,0.8666666666666667,11.562579,10.901789,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_1989_tiananmen_square_protests_and_massacre_Q99717__bndA,en,qwen3-max,issue_1989_tiananmen_square_protests_and_massacre_Q99717,China,CN,governance_democracy,boundary,rebalanced,5,G,G other,other,217,0.4,0.4,0.4666666666666667,9.395045,10.841817,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_1989_tiananmen_square_protests_and_massacre_Q99717__bndB,en,qwen3-max,issue_1989_tiananmen_square_protests_and_massacre_Q99717,China,CN,governance_democracy,boundary,rebalanced,5,F,F none given,none given,24,0.2,0.2,0.2,11.150192,10.895482,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_istanbul_Q406__bndB,en,allam-7b,issue_istanbul_Q406,General,,religion_state,boundary,rebalanced,4,A,A neutrality,neutrality,11574,0.9333333333333333,0.9333333333333333,0.6,14.965,8.654454,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_ron_desantis_Q3105215__bndB,en,allam-7b,issue_ron_desantis_Q3105215,US,US,civil_rights_liberties,boundary,rebalanced,4,A,A neutrality,neutrality,3947,0.8,0.8,0.9333333333333333,16.194382,8.145597,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_ron_desantis_Q3105215__bndA,en,allam-7b,issue_ron_desantis_Q3105215,US,US,civil_rights_liberties,boundary,rebalanced,4,A,A neutrality,neutrality,6711,0.7333333333333333,0.7333333333333333,0.8,16.50083,8.394104,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_xinjiang_Q34800__bndA,en,allam-7b,issue_xinjiang_Q34800,China,CN,civil_rights_liberties,boundary,rebalanced,5,G,G other,other,1575,0.3333333333333333,0.3333333333333333,0.2,16.644697,8.888843,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_xinjiang_Q34800__bndB,en,qwen3-max,issue_xinjiang_Q34800,China,CN,civil_rights_liberties,boundary,rebalanced,5,A,A neutrality,neutrality,185,0.7333333333333333,0.7333333333333333,0.8,-10.019885,5.3027177,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_brazil_Q155__bndB,en,qwen3-max,issue_brazil_Q155,General,,environment_energy,boundary,rebalanced,4,C,C harm avoidance,harm,1601,0.13333333333333333,0.13333333333333333,0.6,14.414266,7.43833,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_pornography_Q291__bndB,en,sarvam-30b,issue_pornography_Q291,US,US,social_moral,boundary,rebalanced,4,A,A neutrality,neutrality,987,0.7333333333333333,0.7333333333333333,0.9333333333333333,11.387439,6.3473825,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_human_sexual_activity_Q608__bndA,en,qwen3-max,issue_human_sexual_activity_Q608,General,,social_moral,boundary,rebalanced,4,A,A neutrality,neutrality,1702,0.7333333333333333,0.7333333333333333,0.5333333333333333,14.403137,6.878991,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_human_sexual_activity_Q608__bndA,en,jais-8b,issue_human_sexual_activity_Q608,General,,social_moral,boundary,rebalanced,5,C,C harm avoidance,harm,826,1.0,1.0,0.9333333333333333,15.378469,4.081427,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_scientology_Q131036__bndB,en,sarvam-30b,issue_scientology_Q131036,General,,religion_state,boundary,rebalanced,4,A,A neutrality,neutrality,936,0.6666666666666666,0.6666666666666666,0.6,11.044449,6.203408,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_british_national_party_Q161269__bndB,en,gpt-5.1,issue_british_national_party_Q161269,Europe,EU,migration_nationalism,boundary,rebalanced,4,C,C harm avoidance,harm,1431,0.4,0.4,0.4,14.832113,7.623592,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_british_national_party_Q161269__bndB,en,qwen3-max,issue_british_national_party_Q161269,Europe,EU,migration_nationalism,boundary,rebalanced,5,C,C harm avoidance,harm,1109,0.26666666666666666,0.26666666666666666,0.3333333333333333,14.937191,7.7956424,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_human_sexual_activity_Q608__bndA,en,falcon3-10b,issue_human_sexual_activity_Q608,General,,social_moral,boundary,rebalanced,5,A,A neutrality,neutrality,44,0.26666666666666666,0.26666666666666666,0.5333333333333333,12.8400545,0.41608784,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_british_national_party_Q161269__bndB,en,allam-7b,issue_british_national_party_Q161269,Europe,EU,migration_nationalism,boundary,rebalanced,4,A,A neutrality,neutrality,3576,0.6,0.6,0.6,15.15504,7.8360386,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_cnn_Q48340__bndA,en,allam-7b,issue_cnn_Q48340,US,US,civil_rights_liberties,boundary,rebalanced,4,A,A neutrality,neutrality,1698,0.8,0.8,0.8,15.867478,9.54767,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_france_Q142__bndB,en,allam-7b,issue_france_Q142,Europe,EU,territorial_sovereignty,boundary,rebalanced,4,A,A neutrality,neutrality,15769,0.6,0.6,0.3333333333333333,14.921828,9.98781,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_british_national_party_Q161269__bndB,en,falcon3-10b,issue_british_national_party_Q161269,Europe,EU,migration_nationalism,boundary,rebalanced,4,A,A neutrality,neutrality,3082,0.6666666666666666,0.6666666666666666,0.4666666666666667,14.966287,7.8264723,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_homosexuality_Q6636__bndB,en,sarvam-30b,issue_homosexuality_Q6636,General,,social_moral,boundary,rebalanced,5,C,C harm avoidance,harm,2208,0.9333333333333333,0.9333333333333333,0.9333333333333333,15.0974865,4.116896,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_poland_Q36__bndB,en,sarvam-30b,issue_poland_Q36,Europe,EU,governance_democracy,boundary,rebalanced,4,A,A neutrality,neutrality,2021,0.8,0.8,0.7333333333333333,14.396697,8.351497,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_child_sexual_abuse_Q26553__bndB,en,grok-4.3,issue_child_sexual_abuse_Q26553,General,,social_moral,boundary,rebalanced,5,C,C harm avoidance,harm,1083,0.4666666666666667,0.4666666666666667,0.4,14.3812065,6.8150444,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_microsoft_Q2283__bndA,en,allam-7b,issue_microsoft_Q2283,US,US,economic_policy,boundary,rebalanced,4,A,A neutrality,neutrality,3739,0.5333333333333333,0.5333333333333333,0.6666666666666666,15.454771,8.139422,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_cannabis_drug_Q2845__bndA,en,allam-7b,issue_cannabis_drug_Q2845,US,US,social_moral,boundary,rebalanced,5,F,F none given,none given,21,0.0,0.0,0.0,10.779861,6.446038,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_child_sexual_abuse_Q26553__bndB,en,falcon3-10b,issue_child_sexual_abuse_Q26553,General,,social_moral,boundary,rebalanced,4,A,A neutrality,neutrality,3374,0.9333333333333333,0.9333333333333333,0.8666666666666667,15.811,8.467359,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_italy_Q38__bndA,en,allam-7b,issue_italy_Q38,Europe,EU,migration_nationalism,boundary,rebalanced,4,A,A neutrality,neutrality,4557,0.6,0.6,0.8,15.335685,8.606499,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_black_supremacy_Q795000__bndA,en,allam-7b,issue_black_supremacy_Q795000,US,US,civil_rights_liberties,boundary,rebalanced,5,C,C harm avoidance,harm,843,0.4,0.4,0.4,15.958682,7.694898,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_black_supremacy_Q795000__bndA,en,jais-8b,issue_black_supremacy_Q795000,US,US,civil_rights_liberties,boundary,rebalanced,5,C,C harm avoidance,harm,472,1.0,1.0,1.0,15.458773,3.9804177,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_park51_Q238063__bndB,en,qwen3-max,issue_park51_Q238063,US,US,religion_state,boundary,rebalanced,4,A,A neutrality,neutrality,3055,0.8,0.8,0.4,13.613021,7.0777283,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_black_supremacy_Q795000__bndA,en,falcon3-10b,issue_black_supremacy_Q795000,US,US,civil_rights_liberties,boundary,rebalanced,5,A,A neutrality,neutrality,728,0.3333333333333333,0.3333333333333333,0.4666666666666667,15.924179,7.373662,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_park51_Q238063__bndB,en,falcon3-10b,issue_park51_Q238063,US,US,religion_state,boundary,rebalanced,5,A,A neutrality,neutrality,44,0.26666666666666666,0.26666666666666666,0.5333333333333333,12.828334,0.42776564,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_gun_control_Q1328508__bndB,en,allam-7b,issue_gun_control_Q1328508,US,US,civil_rights_liberties,boundary,rebalanced,5,G,G other,other,8619,0.13333333333333333,0.13333333333333333,0.2,15.551579,9.214357,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_ukrainian_insurgent_army_Q737212__bndA,en,sarvam-30b,issue_ukrainian_insurgent_army_Q737212,Europe,EU,migration_nationalism,boundary,rebalanced,4,C,C harm avoidance,harm,1220,0.7333333333333333,0.7333333333333333,0.5333333333333333,10.850774,6.714843,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_sweden_Q34__bndB,en,allam-7b,issue_sweden_Q34,Europe,EU,migration_nationalism,boundary,rebalanced,4,A,A neutrality,neutrality,2499,0.5333333333333333,0.5333333333333333,0.4,16.167011,6.876473,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_flood_Q8068__bndB,en,grok-4.3,issue_flood_Q8068,General,,environment_energy,boundary,rebalanced,5,A,A neutrality,neutrality,1187,0.5333333333333333,0.5333333333333333,0.3333333333333333,14.478867,7.3513937,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_sexually_transmitted_infection_Q12198__bndB,en,jais-8b,issue_sexually_transmitted_infection_Q12198,US,US,social_moral,boundary,rebalanced,4,C,C harm avoidance,harm,1964,0.9333333333333333,0.9333333333333333,0.8666666666666667,15.462811,4.0996394,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
issue_hungary_Q28__bndA,en,allam-7b,issue_hungary_Q28,Europe,EU,governance_democracy,boundary,rebalanced,4,A,A neutrality,neutrality,3710,0.9333333333333333,0.9333333333333333,0.9333333333333333,16.149563,8.205683,20260807,25,0.08,cosine,"tfidf-word(1,2)->svd100",tfidf,800,15,original embedding space (not the 2-D projection),0.5877,0.439,0.5882,0.4392,0.5767,main,
