unit,prompt_id,prompt_language,model,n_judges,n_refused,refused_majority,refused_unanimous,refused_any,status,majority_vote_used_anywhere,canonical_run_id
issue_falun_gong_Q185802__reg2|en|deepseek-chat-v3.1,issue_falun_gong_Q185802__reg2,en,deepseek-chat-v3.1,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_falun_gong_Q185802__reg2|en|falcon3-10b,issue_falun_gong_Q185802__reg2,en,falcon3-10b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_falun_gong_Q185802__reg2|en|gpt-4o,issue_falun_gong_Q185802__reg2,en,gpt-4o,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_falun_gong_Q185802__reg2|en|gpt-5.1,issue_falun_gong_Q185802__reg2,en,gpt-5.1,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_falun_gong_Q185802__reg2|en|grok-4.3,issue_falun_gong_Q185802__reg2,en,grok-4.3,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_falun_gong_Q185802__reg2|en|jais-8b,issue_falun_gong_Q185802__reg2,en,jais-8b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_falun_gong_Q185802__reg2|en|mistral-large-2512,issue_falun_gong_Q185802__reg2,en,mistral-large-2512,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_falun_gong_Q185802__reg2|en|qwen3-max,issue_falun_gong_Q185802__reg2,en,qwen3-max,4,3,1,0,1,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_falun_gong_Q185802__reg2|en|sarvam-30b,issue_falun_gong_Q185802__reg2,en,sarvam-30b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_fascism_Q6223__bndA|en|allam-7b,issue_fascism_Q6223__bndA,en,allam-7b,4,4,1,1,1,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_fascism_Q6223__bndA|en|claude-opus-4.5,issue_fascism_Q6223__bndA,en,claude-opus-4.5,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_fascism_Q6223__bndA|en|deepseek-chat-v3.1,issue_fascism_Q6223__bndA,en,deepseek-chat-v3.1,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_fascism_Q6223__bndA|en|falcon3-10b,issue_fascism_Q6223__bndA,en,falcon3-10b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_fascism_Q6223__bndA|en|gpt-4o,issue_fascism_Q6223__bndA,en,gpt-4o,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_fascism_Q6223__bndA|en|gpt-5.1,issue_fascism_Q6223__bndA,en,gpt-5.1,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_fascism_Q6223__bndA|en|grok-4.3,issue_fascism_Q6223__bndA,en,grok-4.3,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_fascism_Q6223__bndA|en|jais-8b,issue_fascism_Q6223__bndA,en,jais-8b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_fascism_Q6223__bndA|en|mistral-large-2512,issue_fascism_Q6223__bndA,en,mistral-large-2512,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_fascism_Q6223__bndA|en|qwen3-max,issue_fascism_Q6223__bndA,en,qwen3-max,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_fascism_Q6223__bndA|en|sarvam-30b,issue_fascism_Q6223__bndA,en,sarvam-30b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_fascism_Q6223__bndB|en|allam-7b,issue_fascism_Q6223__bndB,en,allam-7b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_fascism_Q6223__bndB|en|claude-opus-4.5,issue_fascism_Q6223__bndB,en,claude-opus-4.5,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_fascism_Q6223__bndB|en|deepseek-chat-v3.1,issue_fascism_Q6223__bndB,en,deepseek-chat-v3.1,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_fascism_Q6223__bndB|en|falcon3-10b,issue_fascism_Q6223__bndB,en,falcon3-10b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_fascism_Q6223__bndB|en|gpt-4o,issue_fascism_Q6223__bndB,en,gpt-4o,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_fascism_Q6223__bndB|en|gpt-5.1,issue_fascism_Q6223__bndB,en,gpt-5.1,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_fascism_Q6223__bndB|en|grok-4.3,issue_fascism_Q6223__bndB,en,grok-4.3,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_fascism_Q6223__bndB|en|jais-8b,issue_fascism_Q6223__bndB,en,jais-8b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_fascism_Q6223__bndB|en|mistral-large-2512,issue_fascism_Q6223__bndB,en,mistral-large-2512,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_fascism_Q6223__bndB|en|qwen3-max,issue_fascism_Q6223__bndB,en,qwen3-max,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_fascism_Q6223__bndB|en|sarvam-30b,issue_fascism_Q6223__bndB,en,sarvam-30b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_fascism_Q6223__reg1|en|allam-7b,issue_fascism_Q6223__reg1,en,allam-7b,4,2,0,0,1,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_fascism_Q6223__reg1|en|claude-opus-4.5,issue_fascism_Q6223__reg1,en,claude-opus-4.5,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_fascism_Q6223__reg1|en|deepseek-chat-v3.1,issue_fascism_Q6223__reg1,en,deepseek-chat-v3.1,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_fascism_Q6223__reg1|en|falcon3-10b,issue_fascism_Q6223__reg1,en,falcon3-10b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_fascism_Q6223__reg1|en|gpt-4o,issue_fascism_Q6223__reg1,en,gpt-4o,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_fascism_Q6223__reg1|en|gpt-5.1,issue_fascism_Q6223__reg1,en,gpt-5.1,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_fascism_Q6223__reg1|en|grok-4.3,issue_fascism_Q6223__reg1,en,grok-4.3,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_fascism_Q6223__reg1|en|jais-8b,issue_fascism_Q6223__reg1,en,jais-8b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_fascism_Q6223__reg1|en|mistral-large-2512,issue_fascism_Q6223__reg1,en,mistral-large-2512,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_fascism_Q6223__reg1|en|qwen3-max,issue_fascism_Q6223__reg1,en,qwen3-max,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_fascism_Q6223__reg1|en|sarvam-30b,issue_fascism_Q6223__reg1,en,sarvam-30b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_fascism_Q6223__reg2|en|allam-7b,issue_fascism_Q6223__reg2,en,allam-7b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_fascism_Q6223__reg2|en|claude-opus-4.5,issue_fascism_Q6223__reg2,en,claude-opus-4.5,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_fascism_Q6223__reg2|en|deepseek-chat-v3.1,issue_fascism_Q6223__reg2,en,deepseek-chat-v3.1,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_fascism_Q6223__reg2|en|falcon3-10b,issue_fascism_Q6223__reg2,en,falcon3-10b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_fascism_Q6223__reg2|en|gpt-4o,issue_fascism_Q6223__reg2,en,gpt-4o,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_fascism_Q6223__reg2|en|gpt-5.1,issue_fascism_Q6223__reg2,en,gpt-5.1,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_fascism_Q6223__reg2|en|grok-4.3,issue_fascism_Q6223__reg2,en,grok-4.3,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_fascism_Q6223__reg2|en|jais-8b,issue_fascism_Q6223__reg2,en,jais-8b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_fascism_Q6223__reg2|en|mistral-large-2512,issue_fascism_Q6223__reg2,en,mistral-large-2512,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_fascism_Q6223__reg2|en|qwen3-max,issue_fascism_Q6223__reg2,en,qwen3-max,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_fascism_Q6223__reg2|en|sarvam-30b,issue_fascism_Q6223__reg2,en,sarvam-30b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_deposit_insurance_corporation_Q1345065__bndA|en|allam-7b,issue_federal_deposit_insurance_corporation_Q1345065__bndA,en,allam-7b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_deposit_insurance_corporation_Q1345065__bndA|en|claude-opus-4.5,issue_federal_deposit_insurance_corporation_Q1345065__bndA,en,claude-opus-4.5,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_deposit_insurance_corporation_Q1345065__bndA|en|deepseek-chat-v3.1,issue_federal_deposit_insurance_corporation_Q1345065__bndA,en,deepseek-chat-v3.1,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_deposit_insurance_corporation_Q1345065__bndA|en|falcon3-10b,issue_federal_deposit_insurance_corporation_Q1345065__bndA,en,falcon3-10b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_deposit_insurance_corporation_Q1345065__bndA|en|gpt-4o,issue_federal_deposit_insurance_corporation_Q1345065__bndA,en,gpt-4o,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_deposit_insurance_corporation_Q1345065__bndA|en|gpt-5.1,issue_federal_deposit_insurance_corporation_Q1345065__bndA,en,gpt-5.1,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_deposit_insurance_corporation_Q1345065__bndA|en|grok-4.3,issue_federal_deposit_insurance_corporation_Q1345065__bndA,en,grok-4.3,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_deposit_insurance_corporation_Q1345065__bndA|en|jais-8b,issue_federal_deposit_insurance_corporation_Q1345065__bndA,en,jais-8b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_deposit_insurance_corporation_Q1345065__bndA|en|mistral-large-2512,issue_federal_deposit_insurance_corporation_Q1345065__bndA,en,mistral-large-2512,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_deposit_insurance_corporation_Q1345065__bndA|en|qwen3-max,issue_federal_deposit_insurance_corporation_Q1345065__bndA,en,qwen3-max,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_deposit_insurance_corporation_Q1345065__bndA|en|sarvam-30b,issue_federal_deposit_insurance_corporation_Q1345065__bndA,en,sarvam-30b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_deposit_insurance_corporation_Q1345065__bndB|en|allam-7b,issue_federal_deposit_insurance_corporation_Q1345065__bndB,en,allam-7b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_deposit_insurance_corporation_Q1345065__bndB|en|claude-opus-4.5,issue_federal_deposit_insurance_corporation_Q1345065__bndB,en,claude-opus-4.5,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_deposit_insurance_corporation_Q1345065__bndB|en|deepseek-chat-v3.1,issue_federal_deposit_insurance_corporation_Q1345065__bndB,en,deepseek-chat-v3.1,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_deposit_insurance_corporation_Q1345065__bndB|en|falcon3-10b,issue_federal_deposit_insurance_corporation_Q1345065__bndB,en,falcon3-10b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_deposit_insurance_corporation_Q1345065__bndB|en|gpt-4o,issue_federal_deposit_insurance_corporation_Q1345065__bndB,en,gpt-4o,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_deposit_insurance_corporation_Q1345065__bndB|en|gpt-5.1,issue_federal_deposit_insurance_corporation_Q1345065__bndB,en,gpt-5.1,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_deposit_insurance_corporation_Q1345065__bndB|en|grok-4.3,issue_federal_deposit_insurance_corporation_Q1345065__bndB,en,grok-4.3,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_deposit_insurance_corporation_Q1345065__bndB|en|jais-8b,issue_federal_deposit_insurance_corporation_Q1345065__bndB,en,jais-8b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_deposit_insurance_corporation_Q1345065__bndB|en|mistral-large-2512,issue_federal_deposit_insurance_corporation_Q1345065__bndB,en,mistral-large-2512,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_deposit_insurance_corporation_Q1345065__bndB|en|qwen3-max,issue_federal_deposit_insurance_corporation_Q1345065__bndB,en,qwen3-max,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_deposit_insurance_corporation_Q1345065__bndB|en|sarvam-30b,issue_federal_deposit_insurance_corporation_Q1345065__bndB,en,sarvam-30b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_deposit_insurance_corporation_Q1345065__reg1|en|allam-7b,issue_federal_deposit_insurance_corporation_Q1345065__reg1,en,allam-7b,4,4,1,1,1,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_deposit_insurance_corporation_Q1345065__reg1|en|claude-opus-4.5,issue_federal_deposit_insurance_corporation_Q1345065__reg1,en,claude-opus-4.5,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_deposit_insurance_corporation_Q1345065__reg1|en|deepseek-chat-v3.1,issue_federal_deposit_insurance_corporation_Q1345065__reg1,en,deepseek-chat-v3.1,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_deposit_insurance_corporation_Q1345065__reg1|en|falcon3-10b,issue_federal_deposit_insurance_corporation_Q1345065__reg1,en,falcon3-10b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_deposit_insurance_corporation_Q1345065__reg1|en|gpt-4o,issue_federal_deposit_insurance_corporation_Q1345065__reg1,en,gpt-4o,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_deposit_insurance_corporation_Q1345065__reg1|en|gpt-5.1,issue_federal_deposit_insurance_corporation_Q1345065__reg1,en,gpt-5.1,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_deposit_insurance_corporation_Q1345065__reg1|en|grok-4.3,issue_federal_deposit_insurance_corporation_Q1345065__reg1,en,grok-4.3,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_deposit_insurance_corporation_Q1345065__reg1|en|jais-8b,issue_federal_deposit_insurance_corporation_Q1345065__reg1,en,jais-8b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_deposit_insurance_corporation_Q1345065__reg1|en|mistral-large-2512,issue_federal_deposit_insurance_corporation_Q1345065__reg1,en,mistral-large-2512,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_deposit_insurance_corporation_Q1345065__reg1|en|qwen3-max,issue_federal_deposit_insurance_corporation_Q1345065__reg1,en,qwen3-max,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_deposit_insurance_corporation_Q1345065__reg1|en|sarvam-30b,issue_federal_deposit_insurance_corporation_Q1345065__reg1,en,sarvam-30b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_deposit_insurance_corporation_Q1345065__reg2|en|allam-7b,issue_federal_deposit_insurance_corporation_Q1345065__reg2,en,allam-7b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_deposit_insurance_corporation_Q1345065__reg2|en|claude-opus-4.5,issue_federal_deposit_insurance_corporation_Q1345065__reg2,en,claude-opus-4.5,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_deposit_insurance_corporation_Q1345065__reg2|en|deepseek-chat-v3.1,issue_federal_deposit_insurance_corporation_Q1345065__reg2,en,deepseek-chat-v3.1,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_deposit_insurance_corporation_Q1345065__reg2|en|falcon3-10b,issue_federal_deposit_insurance_corporation_Q1345065__reg2,en,falcon3-10b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_deposit_insurance_corporation_Q1345065__reg2|en|gpt-4o,issue_federal_deposit_insurance_corporation_Q1345065__reg2,en,gpt-4o,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_deposit_insurance_corporation_Q1345065__reg2|en|gpt-5.1,issue_federal_deposit_insurance_corporation_Q1345065__reg2,en,gpt-5.1,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_deposit_insurance_corporation_Q1345065__reg2|en|grok-4.3,issue_federal_deposit_insurance_corporation_Q1345065__reg2,en,grok-4.3,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_deposit_insurance_corporation_Q1345065__reg2|en|jais-8b,issue_federal_deposit_insurance_corporation_Q1345065__reg2,en,jais-8b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_deposit_insurance_corporation_Q1345065__reg2|en|mistral-large-2512,issue_federal_deposit_insurance_corporation_Q1345065__reg2,en,mistral-large-2512,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_deposit_insurance_corporation_Q1345065__reg2|en|qwen3-max,issue_federal_deposit_insurance_corporation_Q1345065__reg2,en,qwen3-max,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_deposit_insurance_corporation_Q1345065__reg2|en|sarvam-30b,issue_federal_deposit_insurance_corporation_Q1345065__reg2,en,sarvam-30b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_marriage_amendment_Q2110619__bndA|en|allam-7b,issue_federal_marriage_amendment_Q2110619__bndA,en,allam-7b,4,3,1,0,1,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_marriage_amendment_Q2110619__bndA|en|claude-opus-4.5,issue_federal_marriage_amendment_Q2110619__bndA,en,claude-opus-4.5,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_marriage_amendment_Q2110619__bndA|en|deepseek-chat-v3.1,issue_federal_marriage_amendment_Q2110619__bndA,en,deepseek-chat-v3.1,4,2,0,0,1,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_marriage_amendment_Q2110619__bndA|en|falcon3-10b,issue_federal_marriage_amendment_Q2110619__bndA,en,falcon3-10b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_marriage_amendment_Q2110619__bndA|en|gpt-4o,issue_federal_marriage_amendment_Q2110619__bndA,en,gpt-4o,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_marriage_amendment_Q2110619__bndA|en|gpt-5.1,issue_federal_marriage_amendment_Q2110619__bndA,en,gpt-5.1,4,4,1,1,1,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_marriage_amendment_Q2110619__bndA|en|grok-4.3,issue_federal_marriage_amendment_Q2110619__bndA,en,grok-4.3,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_marriage_amendment_Q2110619__bndA|en|jais-8b,issue_federal_marriage_amendment_Q2110619__bndA,en,jais-8b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_marriage_amendment_Q2110619__bndA|en|mistral-large-2512,issue_federal_marriage_amendment_Q2110619__bndA,en,mistral-large-2512,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_marriage_amendment_Q2110619__bndA|en|qwen3-max,issue_federal_marriage_amendment_Q2110619__bndA,en,qwen3-max,4,3,1,0,1,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_marriage_amendment_Q2110619__bndA|en|sarvam-30b,issue_federal_marriage_amendment_Q2110619__bndA,en,sarvam-30b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_marriage_amendment_Q2110619__bndB|en|allam-7b,issue_federal_marriage_amendment_Q2110619__bndB,en,allam-7b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_marriage_amendment_Q2110619__bndB|en|claude-opus-4.5,issue_federal_marriage_amendment_Q2110619__bndB,en,claude-opus-4.5,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_marriage_amendment_Q2110619__bndB|en|deepseek-chat-v3.1,issue_federal_marriage_amendment_Q2110619__bndB,en,deepseek-chat-v3.1,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_marriage_amendment_Q2110619__bndB|en|falcon3-10b,issue_federal_marriage_amendment_Q2110619__bndB,en,falcon3-10b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_marriage_amendment_Q2110619__bndB|en|gpt-4o,issue_federal_marriage_amendment_Q2110619__bndB,en,gpt-4o,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_marriage_amendment_Q2110619__bndB|en|gpt-5.1,issue_federal_marriage_amendment_Q2110619__bndB,en,gpt-5.1,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_marriage_amendment_Q2110619__bndB|en|grok-4.3,issue_federal_marriage_amendment_Q2110619__bndB,en,grok-4.3,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_marriage_amendment_Q2110619__bndB|en|jais-8b,issue_federal_marriage_amendment_Q2110619__bndB,en,jais-8b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_marriage_amendment_Q2110619__bndB|en|mistral-large-2512,issue_federal_marriage_amendment_Q2110619__bndB,en,mistral-large-2512,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_marriage_amendment_Q2110619__bndB|en|qwen3-max,issue_federal_marriage_amendment_Q2110619__bndB,en,qwen3-max,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_marriage_amendment_Q2110619__bndB|en|sarvam-30b,issue_federal_marriage_amendment_Q2110619__bndB,en,sarvam-30b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_marriage_amendment_Q2110619__reg1|en|allam-7b,issue_federal_marriage_amendment_Q2110619__reg1,en,allam-7b,4,1,0,0,1,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_marriage_amendment_Q2110619__reg1|en|claude-opus-4.5,issue_federal_marriage_amendment_Q2110619__reg1,en,claude-opus-4.5,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_marriage_amendment_Q2110619__reg1|en|deepseek-chat-v3.1,issue_federal_marriage_amendment_Q2110619__reg1,en,deepseek-chat-v3.1,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
issue_federal_marriage_amendment_Q2110619__reg1|en|falcon3-10b,issue_federal_marriage_amendment_Q2110619__reg1,en,falcon3-10b,4,0,0,0,0,UNUSED DIAGNOSTIC: no canonical estimator reads this file,FALSE,canon_009
