kind,path,sha256,detail,canonical_run_id,git_sha,git_branch,git_dirty,generated_at,estimates_inherited_from,estimates_source_git_sha,git_sha_at_start,git_sha_at_end,tree_moved_during_build
source_py,src/refusal_audit/response_validity/external_audit_run.py,b38fb3d47ece61ed0b0b9932dfe39eaf1f968b0248e5b3af5dc0c6aba7e529c7,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
source_py,src/refusal_audit/response_validity/external_disagreement_human_review.py,2767066f0c8b379e1afcf872b7bf4da31473f6966df1f234cf02400675aab75f,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
source_py,src/refusal_audit/response_validity/external_human_validation.py,b06303ffc3903d9f336cee0f691f74984c56b24885200e633b0bac965b1054eb,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
source_py,src/refusal_audit/response_validity/external_sol_reference_evaluation.py,f5b2666810cf691d840106068b2a19e6b588d7551a5927bf5bc0c1d0154a5c2e,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
source_py,src/refusal_audit/response_validity/fold_nested_refinement.py,827ce8add45c20ab453db4abfbeed9ef56106ef24e94607e51b635243625b9f3,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
source_py,src/refusal_audit/response_validity/frontier_decomposed.py,46fb96c1558015e40808b3e90d38785fbd731e4c5f3fa3c53412fdd36e82b89d,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
source_py,src/refusal_audit/response_validity/home_augmentation.py,54ce2db3e9e3cb4dd3f8c11fc372e75c758b8610ffb364f5bfa42b32b6b22560,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
source_py,src/refusal_audit/response_validity/human_audit.py,aac04718ab20edc4c129f585531c91344d0bb056162c6be9b3d1e975fc8aefd3,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
source_py,src/refusal_audit/response_validity/human_pilot.py,540cbb3e6da102bff2167e52432a9ab2e8af58a394fbd9a84a5e5ae2b9bb7b9c,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
source_py,src/refusal_audit/response_validity/inventory.py,637a4683d4884c3fd872f37b163c121095b79d528fa6960f0a13ac792c93b986,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
source_py,src/refusal_audit/response_validity/luna_v22_test.py,3e16448d668ca19e49721ce575d5a68425c8b6323546a8e965362fbeabeeca36,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
source_py,src/refusal_audit/response_validity/luna_v23_repair.py,9cb74e34d715a30e6a6aee0e8f7df160be3d3f82cf984c560043b48f2e3a8063,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
source_py,src/refusal_audit/response_validity/luna_v24_evaluation.py,defe4c6baf80a8dd1d917ccad3ff2e4be8170b153d2718bcb6f8e3b7ae59c9e4,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
source_py,src/refusal_audit/response_validity/luna_v24_human_certification.py,eb775973991a47be0e301d56512286aa45f884856b7a2fffc9cd44d2071fa80d,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
source_py,src/refusal_audit/response_validity/model_bakeoff_v2.py,c74e90f71447f71ccf3e46845426df0aac5e867b840f106a29c158b839cc4d58,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
source_py,src/refusal_audit/response_validity/prompt_refinement.py,c52203fa321f3e438d116f4d5e90ad1379c8066d3121b0bd147f02d7d3dbd40e,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
source_py,src/refusal_audit/response_validity/refinement_access.py,12ee0356ec133a9de136c86823fdd729347063f4114480699e8f5ebb03b08c4d,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
source_py,src/refusal_audit/response_validity/refusal_boundary_consistency.py,b3e16122df84a00c54cc58ec92fa49e51622d408295d58b594c6ec5afe16e096,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
source_py,src/refusal_audit/response_validity/scalable_bakeoff.py,1737242adc1a43dc269438786e10e3448f3da7762048e1fdb6b24e7abb366b77,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
source_py,src/refusal_audit/response_validity/sol_v24_evaluation.py,35fea347361bbbfe004ca2bc0f167a6da2f5966016304b4ae3bbb85e7d00ed84,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
source_py,src/refusal_audit/response_validity/stage_b_bakeoff.py,07a497d21ec20dccbfd3100f880020adca0542016939abd29b879bda7dad8771,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
source_py,src/refusal_audit/response_validity/stage18_preliminary.py,b878b95304c8504234e915e5cdd5b069e5a3dd02e3a3768e0f21848df9ee3589,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
source_py,src/refusal_audit/response_validity/surrogate_bakeoff.py,d4f58ce945547779e55193945ab6b2021aa9f66ea4265ffa1f87a26154b0e44f,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
source_py,src/refusal_audit/response_validity/translation_runner.py,720e54ced4fadb475d5befde1800737c82d108a6f6e6f17d4a378a7249009ab4,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
source_py,src/refusal_audit/response_validity/wall_to_wall_repair_v24.py,370a5bc67a996249dc628b4fbf4953c404bf3ae18f1c2134a8424e010f40f618,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
source_py,src/refusal_audit/response_validity/wall_to_wall_v24.py,1a31cb7146531bfce8f78e5bf5157d18a8e86fa087e90e7401c2348bc1c4a2bb,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
documentation,docs/ANNOTATION_CONTRACT.md,b02c3db5268795e510dd4b7abde0778df55d795e6e617db7a2688882668c4602,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
documentation,docs/ANNOTATION_RUNBOOK.md,2e82f3ea8533dfb365309c104a63b8f8afa3cf2faf57c24862a54779e9228c5f,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
documentation,docs/ANNOTATION_TRIM_FULL_RUN.md,d7227ddffcb9e47c0393cff8a1288cc8253b8eb09d7ed0a24c90a42d39d38c6f,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
documentation,docs/archive/CANONICAL_ANALYSES_PRE_V24.md,cf9e3061886467a5229c8fb0cec490793aa9b3f18f91b0efb3de8c071f8c07f2,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
documentation,docs/archive/CANONICAL_FIGURE_LEGENDS_PRE_V24.md,a4bf034464c73f75b682a5f96f37628ccee691f8b37530e6589cac5035cb5423,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
documentation,docs/archive/CODE_ANALYSIS_AUDIT_PRE_V24_R.md,99a2ac36e0a8cb190da0c40b5b1294fef542c767f78c11f792b8d57228ec14c9,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
documentation,docs/archive/FIGURE_CAPTIONS.md,c0309b8efc897d46ef7e79fa30ee683d873f8f84c156db4cb218a3ed4c888104,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
documentation,docs/archive/README.md,d795fe64aca04c08e0abc09df6dec933174149753c0ed7d9a3e98ea3ee575f7d,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
documentation,docs/archive/RESPONSE_VALIDITY_PRE_V23_HISTORY.md,7222d067cf1b50156d37ab0308e327ff1ced56a39de1158a3c12c34c507f5fa7,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
documentation,docs/archive/RESPONSE_VALIDITY_REGEX_LOWER_BOUND.md,e6b1f2dacad6e3fc612d1211be475fe0611ff768e6899577515dd62679c841b0,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
documentation,docs/archive/RESPONSE_VALIDITY_RESULTS_DUAL_JUDGE.md,f4e7e653dd3639dfaec1eaabe76a5eef9491a0e0d058789ac35c37998fac511d,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
documentation,docs/archive/superseded_pipeline/ANALYSIS_HANDOFF.md,0ff43f75667963a5d122f0382004e0fb6c5340bf42e46ace88338ea7a667ec14,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
documentation,docs/archive/superseded_pipeline/R_PIPELINE_WALKTHROUGH.md,84718e426c7784a8a536ced23607395c7d41bf67a6e62f89c79027858d754b15,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
documentation,docs/archive/superseded_pipeline/README.md,d4c118759fb6652860465038fe4a3449d6737598a6b221353faadf6651e1887b,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
documentation,docs/CANONICAL_ANALYSES.md,b5e8bfaee21f6b62ddd78c2a8da81fe658b69819753a46b013eebf1346f46140,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
documentation,docs/CANONICAL_FIGURE_LEGENDS.md,e2998bc84a8c9bc0f89b3fa77418df616c4082293701475cfe700e6872947db8,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
documentation,docs/CODE_ANALYSIS_AUDIT.md,7de82f522cf29a22976c26810d3c985373f47b04ea9c7286690e50317d69eeeb,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
documentation,docs/CODEBASE_RATIONALIZATION_AUDIT.md,b460a1b30381ae899258a81f12bf4e118276deb41f9f74f4a77e89cc1b60273d,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
documentation,docs/DEFERRED_SLANT_MORAL_VALIDITY.md,6cadff6a4e4539df2f952e4b69de3128f56a0e411c2c135b615bfb13b8075235,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
documentation,docs/ESTIMANDS.md,a5a081f23cc944f459e1d145c0a43daaed3da9b3788933051a41a4ed2965e3c5,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
documentation,docs/MODEL_EXPANSION_RESUME_CHECKPOINT.md,9d830f6582c4db5af0834b4748645fbbc491001069bc44127bf0f4a9ebc1cdd4,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
documentation,docs/MULTIROUTER_MODEL_EXPANSION_V2.md,8264288020c3b2e5a6bc396f8983a9c48f72cf874bed1ca58197a00c1151c669,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
documentation,docs/NATIVE_SOURCING.md,188e06712617a0506b285974cca15d8ee66e208e7f012108375836145cd4630d,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
documentation,docs/OPENROUTER_MODEL_EXPANSION_V1.md,1384e679693960d87293397f3273c18b8bdd8a37291153a3a0b1e1e203798ed3,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
documentation,docs/PIPELINE_ENTRYPOINTS.md,244915256de3762501b1d95950d831e880bb3e8ab93d97211e1de6dce1c4795b,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
documentation,docs/PIPELINE.md,cb29dea6f56704356f7f52e8f3b6c4ae64d9cd91501cbc42ff0d96d77dbd641c,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
documentation,docs/R_PIPELINE_WALKTHROUGH.md,9ac04b8cf9e3c90f4ba8e6aee8dd103c0ef5ffcae268c72e81474aab907b6ab5,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
documentation,docs/r_pipeline/_expansion_input.md,b7baf65dcc488cbb90b79f3b3df6ec018a755ecf95c9faeca90b5ea0b6a91104,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
documentation,docs/r_pipeline/_orders.md,f5efa9e85c2a5bbe508165b5b3ab8e9af1394d589a45adfaade9ac1bb2adfacd,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
documentation,docs/r_pipeline/_response_validity.md,df5dad248d52b49fedd83b0813b78cd7cf58c9f3ae327924260a5dffdaa710af,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
documentation,docs/r_pipeline/_theme.md,ea91bc9fdaafb54569319afec4321e27fc869aabc0e25ab9dbfbd5ba4cb25d00,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
documentation,docs/r_pipeline/01_data_loading.md,1712f898d4cf02c704ef7571c9ef0cdbef8342057d617d7adf4099f5bcd6de5b,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
documentation,docs/r_pipeline/10_canonical_common.md,688dd5c7b4f1f061845b0352a2436f76ed5c92628463d2f318a90be897b52004,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
documentation,docs/r_pipeline/11_canonical_home.md,69bd9cab349cb1dd1ab96fcbe1431f297c8d7a1f820903966959cc1e9f50f9c9,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
documentation,docs/r_pipeline/12_canonical_language_framing.md,c4f39304ef85e2eae2679dfb43293815339ab0f313d29bcbeec79a4bdb91ed81,NA,canon_024,41543ade5334a36b6e9a33219cd5004e04507ac6,audit/inference-pipeline-review,TRUE,2026-09-04T13:36:12,canon_021,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,41543ade5334a36b6e9a33219cd5004e04507ac6,FALSE
